id,x1,x2,y
7878,182,594,123
7879,807,843,646
7880,96,858,147
7881,898,236,501
7882,129,779,990
7883,183,421,218
7884,634,566,376
7885,417,973,380
7886,896,923,316
7887,539,702,983
7888,259,933,74
7889,201,368,15
7890,395,782,209
7891,869,970,40
7892,148,700,629
7893,697,468,661
7894,593,774,6
7895,497,850,424
7896,972,943,910
7897,188,661,961
7898,761,950,474
7899,412,879,0
7900,505,588,949
7901,790,370,174
7902,522,940,404
7903,874,861,787
7904,584,409,932
7905,824,493,839
7906,117,733,593
7907,518,373,40
7908,721,549,410
7909,820,321,855
7910,240,362,458
7911,216,535,418
7912,12,639,860
7913,210,911,267
7914,884,781,586
7915,167,340,363
7916,218,433,795
7917,315,720,395
7918,861,281,404
7919,989,385,718
7920,25,860,175
7921,300,962,109
7922,708,477,43
7923,805,442,484
7924,338,734,549
7925,780,960,394
7926,556,552,280
7927,165,602,128
7928,906,590,712
7929,890,881,453
7930,205,898,462
7931,902,698,83
7932,313,756,90
7933,883,514,888
7934,594,634,16
7935,142,440,425
7936,240,327,268
7937,117,993,900
7938,339,612,787
7939,806,767,943
7940,802,405,913
7941,334,975,429
7942,203,629,317
7943,164,634,800
7944,101,993,477
7945,284,701,499
7946,181,320,513
7947,338,589,549
7948,156,386,71
7949,171,499,677
7950,709,495,397
7951,323,868,378
7952,293,473,826
7953,509,939,550
7954,476,646,559
7955,106,269,105
7956,673,271,50
7957,209,828,886
7958,599,443,538
7959,366,239,831
7960,997,499,411
7961,820,285,616
7962,572,874,153
7963,919,498,828
7964,96,944,639
7965,390,545,545
7966,934,466,159
7967,560,662,168
7968,713,922,273
7969,868,456,124
7970,817,518,712
7971,452,990,318
7972,575,539,788
7973,778,768,405
7974,78,751,242
7975,30,537,923
7976,688,557,540
7977,679,875,704
7978,813,815,416
7979,144,936,316
7980,544,472,945
7981,997,891,783
7982,750,394,848
7983,315,861,520
7984,564,328,758
7985,24,706,137
7986,210,981,68
7987,234,316,172
7988,390,334,286
7989,488,632,347
7990,293,701,749
7991,232,586,518
7992,850,721,691
7993,562,563,685
7994,148,605,796
7995,343,584,190
7996,955,451,497
7997,246,788,681
7998,597,813,132
7999,273,869,408
8000,567,553,357
8001,129,670,58
8002,407,668,573
8003,416,286,881
8004,741,763,547
8005,952,659,674
8006,713,791,878
8007,582,526,778
8008,41,913,579
8009,806,351,95
8010,80,450,34
8011,379,872,45
8012,514,914,316
8013,451,865,744
8014,448,656,42
8015,42,373,684
8016,190,653,567
8017,171,433,924
8018,477,266,69
8019,247,439,103
8020,721,239,526
8021,104,272,447
8022,913,788,785
8023,694,516,713
8024,678,678,875
8025,808,567,235
8026,661,899,72
8027,337,360,163
8028,439,727,295
8029,235,331,845
8030,985,242,391
8031,336,822,474
8032,351,297,220
8033,127,514,355
8034,545,949,659
8035,442,441,801
8036,827,346,25
8037,58,661,460
8038,352,978,336
8039,150,826,405
8040,175,290,56
8041,648,401,411
8042,440,993,297
8043,241,716,233
8044,757,578,545
8045,779,576,531
8046,578,354,753
8047,271,979,838
8048,331,757,760
8049,934,938,154
8050,796,430,988
8051,638,499,154
8052,72,843,168
8053,514,202,304
8054,405,673,255
8055,816,299,123
8056,413,383,456
8057,418,373,42
8058,196,482,10
8059,419,621,369
8060,553,675,645
8061,646,300,440
8062,589,379,73
8063,155,910,735
8064,314,650,557
8065,199,376,779
8066,221,366,591
8067,897,861,259
8068,855,328,252
8069,204,549,24
8070,749,201,287
8071,527,707,505
8072,844,853,525
8073,508,698,424
8074,47,835,702
8075,908,961,605
8076,713,915,549
8077,195,915,620
8078,289,794,480
8079,63,333,874
8080,935,232,218
8081,186,621,979
8082,553,861,536
8083,541,309,795
8084,418,284,914
8085,211,590,364
8086,10,246,244
8087,227,813,75
8088,680,607,403
8089,952,922,591
8090,518,724,320
8091,547,664,983
8092,961,955,602
8093,749,773,804
8094,814,221,792
8095,297,302,717
8096,417,911,781
8097,955,279,443
8098,688,764,972
8099,331,892,267
8100,636,901,251
8101,460,288,110
8102,217,871,827
8103,54,956,473
8104,31,762,705
8105,193,998,370
8106,389,269,207
8107,586,781,459
8108,435,523,462
8109,923,842,478
8110,50,702,434
8111,672,826,605
8112,375,482,26
8113,616,807,11
8114,308,567,422
8115,623,553,855
8116,460,346,741
8117,528,343,678
8118,606,654,704
8119,598,862,910
8120,845,888,359
8121,606,578,238
8122,639,490,960
8123,760,811,820
8124,839,951,242
8125,980,315,959
8126,388,255,411
8127,900,763,795
8128,566,431,433
8129,955,913,728
8130,123,775,68
8131,989,212,761
8132,718,835,384
8133,57,453,697
8134,798,306,536
8135,352,501,601
8136,943,573,580
8137,988,703,619
8138,54,536,611
8139,569,947,974
8140,844,251,931
8141,51,906,898
8142,352,284,15
8143,404,579,396
8144,357,766,102
8145,715,774,265
8146,919,664,668
8147,970,251,430
8148,346,442,701
8149,78,948,888
8150,762,748,273
8151,169,329,423
8152,417,804,524
8153,76,654,591
8154,191,242,393
8155,840,615,314
8156,464,204,37
8157,880,992,657
8158,977,701,182
8159,343,955,501
8160,807,804,720
8161,126,632,384
8162,596,786,732
8163,428,785,63
8164,50,700,539
8165,13,947,441
8166,929,648,136
8167,257,743,543
8168,138,643,593
8169,699,949,356
8170,784,465,856
8171,751,429,504
8172,638,856,77
8173,531,400,104
8174,784,800,932
8175,567,317,290
8176,448,794,972
8177,283,345,134
8178,730,574,725
8179,920,343,669
8180,927,204,889
8181,65,623,210
8182,312,571,863
8183,127,593,36
8184,607,995,382
8185,388,299,900
8186,892,689,430
8187,445,715,180
8188,43,471,577
8189,357,431,407
8190,866,423,962
8191,459,416,735
8192,504,594,905
8193,568,875,132
8194,240,499,299
8195,830,340,765
8196,514,452,384
8197,272,460,847
8198,741,829,764
8199,423,259,975
8200,675,327,108
8201,127,820,151
8202,8,463,632
8203,126,407,364
8204,657,604,922
8205,951,716,843
8206,202,682,955
8207,751,256,964
8208,517,993,338
8209,180,338,943
8210,661,582,19
8211,870,859,384
8212,44,698,509
8213,40,868,229
8214,311,560,377
8215,956,949,395
8216,288,752,177
8217,701,272,591
8218,182,925,174
8219,236,296,751
8220,4,505,972
8221,180,772,388
8222,912,639,122
8223,370,827,462
8224,396,904,651
8225,258,622,666
8226,822,266,873
8227,310,517,181
8228,787,587,52
8229,275,653,631
8230,819,203,407
8231,431,755,333
8232,514,796,300
8233,933,408,287
8234,939,287,176
8235,650,624,222
8236,985,369,526
8237,912,601,968
8238,479,347,639
8239,763,337,493
8240,676,694,639
8241,751,881,723
8242,375,315,736
8243,52,803,485
8244,165,986,391
8245,546,404,832
8246,845,894,460
8247,748,201,17
8248,636,865,683
8249,779,653,17
8250,133,296,784
8251,394,720,304
8252,106,915,442
8253,710,974,244
8254,387,965,60
8255,32,882,627
8256,805,292,535
8257,474,264,389
8258,563,304,473
8259,634,818,434
8260,996,552,380
8261,783,414,702
8262,876,286,664
8263,474,669,239
8264,102,853,994
8265,807,993,742
8266,371,629,987
8267,624,252,924
8268,850,239,985
8269,496,869,824
8270,422,973,905
8271,7,736,233
8272,415,940,757
8273,206,202,292
8274,378,609,556
8275,37,273,206
8276,885,928,35
8277,927,856,949
8278,807,203,827
8279,796,205,393
8280,510,826,637
8281,462,283,571
8282,412,563,995
8283,426,486,447
8284,119,516,44
8285,899,837,530
8286,960,273,641
8287,873,252,523
8288,254,684,943
8289,903,803,675
8290,886,325,170
8291,628,855,162
8292,487,709,676
8293,22,764,909
8294,17,905,987
8295,807,822,175
8296,359,949,203
8297,934,306,566
8298,273,224,177
8299,272,838,981
8300,863,967,279
8301,852,621,55
8302,244,523,668
8303,561,851,632
8304,648,880,679
8305,340,419,279
8306,656,412,76
8307,693,708,107
8308,188,859,761
8309,45,373,792
8310,696,535,30
8311,566,373,656
8312,328,902,723
8313,250,717,340
8314,411,842,370
8315,385,410,648
8316,606,423,881
8317,627,353,279
8318,536,331,14
8319,740,278,36
8320,183,406,825
8321,470,510,750
8322,556,629,676
8323,416,805,413
8324,585,426,131
8325,860,518,437
8326,591,997,647
8327,928,625,720
8328,800,959,660
8329,916,400,263
8330,404,716,855
8331,858,480,190
8332,383,667,525
8333,126,594,239
8334,196,849,413
8335,748,603,753
8336,145,797,129
8337,672,921,290
8338,563,555,339
8339,13,253,852
8340,52,328,536
8341,915,691,723
8342,195,625,716
8343,840,894,849
8344,700,415,471
8345,446,710,286
8346,436,269,762
8347,458,850,982
8348,893,675,2
8349,910,503,595
8350,32,773,985
8351,30,593,558
8352,310,788,910
8353,475,450,894
8354,887,667,780
8355,239,641,12
8356,888,987,460
8357,55,911,314
8358,486,324,160
8359,99,802,1
8360,97,575,940
8361,189,596,690
8362,482,385,578
8363,156,666,173
8364,450,992,655
8365,571,887,846
8366,250,502,42
8367,899,872,99
8368,412,531,983
8369,347,270,727
8370,617,525,161
8371,375,241,237
8372,705,355,124
8373,75,436,690
8374,943,468,90
8375,321,503,837
8376,181,371,5
8377,474,622,101
8378,301,847,562
8379,913,901,394
8380,811,854,1
8381,105,580,254
8382,426,643,683
8383,509,466,663
8384,396,967,486
8385,706,341,89
8386,513,225,880
8387,246,348,531
8388,810,831,40
8389,727,222,481
8390,528,928,838
8391,806,667,520
8392,441,555,726
8393,763,656,269
8394,920,876,957
8395,586,953,997
8396,573,870,525
8397,220,287,192
8398,864,385,342
8399,810,721,312
8400,30,662,218
8401,983,945,388
8402,834,679,993
8403,255,257,893
8404,990,565,740
8405,980,574,745
8406,320,659,28
8407,124,975,520
8408,516,434,694
8409,139,249,30
8410,922,512,134
8411,435,862,467
8412,119,550,495
8413,704,970,836
8414,347,325,564
8415,885,885,941
8416,867,839,976
8417,311,756,471
8418,545,545,562
8419,392,239,195
8420,263,742,424
8421,474,402,941
8422,443,755,393
8423,25,697,574
8424,91,690,940
8425,480,865,204
8426,894,855,19
8427,972,679,836
8428,617,742,486
8429,820,915,656
8430,756,222,729
8431,754,631,888
8432,421,692,73
8433,931,972,941
8434,102,418,570
8435,927,799,869
8436,726,885,648
8437,920,341,817
8438,745,920,835
8439,15,998,25
8440,789,863,317
8441,548,218,875
8442,277,264,713
8443,512,962,170
8444,7,854,463
8445,437,754,61
8446,97,490,568
8447,913,816,342
8448,830,401,538
8449,632,943,258
8450,175,710,428
8451,584,857,522
8452,135,860,462
8453,47,478,609
8454,246,317,922
8455,839,433,687
8456,368,416,261
8457,588,248,36
8458,976,910,328
8459,327,307,99
8460,701,259,851
8461,96,968,55
8462,83,296,655
8463,897,504,743
8464,200,831,733
8465,98,858,718
8466,251,850,805
8467,203,458,459
8468,167,728,323
8469,191,800,879
8470,113,425,961
8471,147,630,707
8472,92,516,420
8473,720,850,291
8474,654,428,961
8475,11,395,218
8476,850,386,32
8477,767,259,768
8478,339,806,405
8479,795,560,945
8480,596,564,509
8481,746,848,853
8482,597,840,13
8483,940,290,569
8484,578,461,246
8485,317,625,901
8486,403,424,77
8487,638,874,801
8488,542,927,271
8489,436,915,730
8490,567,348,897
8491,204,664,816
8492,885,226,853
8493,626,436,625
8494,573,298,994
8495,648,666,991
8496,836,220,664
8497,613,219,789
8498,132,628,945
8499,687,667,162
8500,760,727,259
8501,61,466,364
8502,618,893,777
8503,711,450,160
8504,850,871,644
8505,601,890,351
8506,12,290,49
8507,576,967,738
8508,19,429,102
8509,886,646,542
8510,753,718,736
8511,758,506,258
8512,38,798,58
8513,613,709,763
8514,487,376,810
8515,969,313,206
8516,850,290,352
8517,513,206,360
8518,490,733,983
8519,873,584,636
8520,209,234,544
8521,58,983,622
8522,592,650,176
8523,334,682,397
8524,75,667,95
8525,254,417,991
8526,814,983,703
8527,342,663,76
8528,729,499,805
8529,414,333,900
8530,202,882,219
8531,760,345,840
8532,574,691,491
8533,504,457,600
8534,309,462,961
8535,745,871,423
8536,457,273,64
8537,931,333,654
8538,976,601,769
8539,337,363,36
8540,389,655,586
8541,725,559,807
8542,587,902,705
8543,919,375,334
8544,585,558,246
8545,81,208,700
8546,146,957,320
8547,694,511,165
8548,997,396,284
8549,341,545,734
8550,592,514,256
8551,52,986,12
8552,443,605,458
8553,344,390,891
8554,397,236,828
8555,701,792,805
8556,650,447,902
8557,374,521,622
8558,147,239,140
8559,294,751,403
8560,748,732,873
8561,842,641,591
8562,508,814,523
8563,49,323,690
8564,237,486,482
8565,488,514,600
8566,562,778,318
8567,147,525,38
8568,190,557,275
8569,454,738,896
8570,3,568,286
8571,20,747,216
8572,3,250,488
8573,949,649,279
8574,719,439,538
8575,286,693,367
8576,681,381,299
8577,483,842,105
8578,756,937,249
8579,347,429,634
8580,615,599,187
8581,422,430,250
8582,72,751,850
8583,78,987,180
8584,693,799,426
8585,584,831,492
8586,148,636,112
8587,233,752,304
8588,962,307,142
8589,864,506,827
8590,65,343,26
8591,572,830,874
8592,515,641,330
8593,522,686,557
8594,200,969,209
8595,739,291,963
8596,162,502,622
8597,519,980,54
8598,148,581,571
8599,768,330,116
8600,491,526,394
8601,584,877,332
8602,562,324,115
8603,269,396,390
8604,678,268,879
8605,261,389,98
8606,941,277,187
8607,64,457,312
8608,298,591,62
8609,767,845,270
8610,359,566,34
8611,155,585,875
8612,436,959,337
8613,525,989,487
8614,902,568,923
8615,567,853,798
8616,426,813,204
8617,319,343,745
8618,489,404,780
8619,90,584,383
8620,783,208,744
8621,669,733,163
8622,527,889,626
8623,708,815,970
8624,650,782,737
8625,878,463,667
8626,276,556,294
8627,66,692,853
8628,26,335,582
8629,183,981,324
8630,176,822,956
8631,373,265,883
8632,683,902,770
8633,521,977,450
8634,581,593,707
8635,727,980,130
8636,613,900,342
8637,648,436,40
8638,464,630,421
8639,396,761,746
8640,463,574,302
8641,571,915,123
8642,388,499,351
8643,567,952,276
8644,261,793,501
8645,928,500,239
8646,677,544,798
8647,827,879,427
8648,66,479,321
8649,869,307,40
8650,93,600,727
8651,716,201,989
8652,459,582,258
8653,394,896,166
8654,804,554,141
8655,129,634,913
8656,930,956,780
8657,819,427,744
8658,926,230,869
8659,568,469,901
8660,231,546,609
8661,455,701,281
8662,424,274,34
8663,676,462,440
8664,856,618,820
8665,860,762,39
8666,845,892,997
8667,176,463,0
8668,673,488,812
8669,559,723,418
8670,958,609,263
8671,444,879,985
8672,927,301,138
8673,236,562,263
8674,822,227,386
8675,274,970,113
8676,5,297,9
8677,780,563,147
8678,736,683,369
8679,304,395,430
8680,816,991,838
8681,53,647,766
8682,689,587,414
8683,785,387,354
8684,261,473,734
8685,529,862,577
8686,887,602,881
8687,728,549,773
8688,28,976,120
8689,71,668,141
8690,852,550,443
8691,927,201,826
8692,20,252,343
8693,828,878,469
8694,956,854,483
8695,1000,211,688
8696,161,774,233
8697,172,500,366
8698,705,807,239
8699,643,696,539
8700,782,796,427
8701,552,942,359
8702,597,584,27
8703,329,768,577
8704,265,278,885
8705,884,642,63
8706,109,563,950
8707,419,664,57
8708,730,710,130
8709,849,877,153
8710,314,381,257
8711,340,742,22
8712,543,796,646
8713,550,524,849
8714,532,823,647
8715,89,825,809
8716,304,209,355
8717,31,782,574
8718,412,433,952
8719,248,698,330
8720,622,219,690
8721,886,322,934
8722,385,543,886
8723,856,359,304
8724,525,412,851
8725,216,519,628
8726,480,679,542
8727,410,933,876
8728,122,765,989
8729,471,325,595
8730,216,882,535
8731,455,813,724
8732,562,977,695
8733,976,726,26
8734,33,479,232
8735,451,221,47
8736,774,396,325
8737,1,981,5
8738,182,845,872
8739,876,796,178
8740,773,387,958
8741,25,746,463
8742,817,202,55
8743,88,835,523
8744,498,275,296
8745,67,913,861
8746,363,863,715
8747,296,881,667
8748,79,896,529
8749,500,262,834
8750,395,541,645
8751,674,577,441
8752,49,374,623
8753,30,406,855
8754,72,401,850
8755,110,363,388
8756,795,450,640
8757,550,859,926
8758,48,953,628
8759,91,608,777
8760,131,646,958
8761,8,769,482
8762,554,730,868
8763,971,826,671
8764,929,729,227
8765,973,756,730
8766,94,847,464
8767,214,280,324
8768,426,748,481
8769,453,364,403
8770,104,960,881
8771,6,395,101
8772,673,870,203
8773,389,420,268
8774,12,902,652
8775,468,316,7
8776,322,736,942
8777,817,994,172
8778,377,711,51
8779,593,865,2
8780,647,407,214
8781,471,698,537
8782,702,220,902
8783,554,857,58
8784,348,947,804
8785,707,876,915
8786,961,268,117
8787,786,917,73
8788,270,445,775
8789,213,459,614
8790,84,367,885
8791,905,754,494
8792,137,466,834
8793,346,830,185
8794,684,394,281
8795,45,747,61
8796,68,745,97
8797,983,278,84
8798,931,520,347
8799,923,288,703
8800,65,731,459
8801,61,700,992
8802,313,691,444
8803,544,285,176
8804,749,261,641
8805,242,546,858
8806,241,475,927
8807,680,255,544
8808,11,756,903
8809,289,456,150
8810,313,926,565
8811,833,741,78
8812,762,933,517
8813,311,748,136
8814,130,484,574
8815,276,773,530
8816,85,740,313
8817,720,279,457
8818,193,329,389
8819,457,425,454
8820,741,988,754
8821,212,488,422
8822,660,297,77
8823,589,284,557
8824,770,829,534
8825,991,929,898
8826,840,520,732
8827,727,672,635
8828,171,917,794
8829,628,700,561
8830,922,728,14
8831,984,595,259
8832,787,472,64
8833,423,877,942
8834,324,591,296
8835,539,823,455
8836,367,966,317
8837,419,699,339
8838,340,719,211
8839,539,923,227
8840,302,739,679
8841,850,443,765
8842,23,473,937
8843,393,929,326
8844,544,803,293
8845,160,675,24
8846,684,548,444
8847,870,308,351
8848,523,608,195
8849,394,869,220
8850,27,852,992
8851,939,872,416
8852,870,943,229
8853,898,904,487
8854,195,743,857
8855,272,682,234
8856,644,288,476
8857,626,841,206
8858,553,612,111
8859,607,459,484
8860,853,672,869
8861,76,342,965
8862,988,972,980
8863,795,670,661
8864,357,550,554
8865,220,237,611
8866,592,229,948
8867,582,302,313
8868,69,307,458
8869,408,573,275
8870,113,958,360
8871,395,652,416
8872,41,445,745
8873,662,850,574
8874,207,383,502
8875,415,910,42
8876,954,934,72
8877,107,804,96
8878,66,763,545
8879,638,971,644
8880,394,626,888
8881,415,617,418
8882,346,669,805
8883,582,649,683
8884,340,501,31
8885,155,888,862
8886,311,977,881
8887,58,777,387
8888,122,820,698
8889,186,288,97
8890,558,329,269
8891,614,857,812
8892,995,286,785
8893,289,884,739
8894,713,373,612
8895,693,694,594
8896,324,954,158
8897,529,820,912
8898,572,813,126
8899,57,529,297
8900,682,893,342
8901,828,533,875
8902,847,711,179
8903,701,344,284
8904,743,475,14
8905,244,814,17
8906,438,987,504
8907,363,638,600
8908,760,538,310
8909,970,883,828
8910,104,354,672
8911,94,971,616
8912,477,633,491
8913,346,224,486
8914,428,950,142
8915,488,751,938
8916,513,342,310
8917,323,244,234
8918,331,696,887
8919,275,436,529
8920,862,720,879
8921,447,293,96
8922,249,554,221
8923,197,539,129
8924,545,301,146
8925,179,687,17
8926,645,508,187
8927,935,309,703
8928,601,296,786
8929,447,606,89
8930,418,663,587
8931,859,586,842
8932,808,895,288
8933,11,210,4
8934,660,448,132
8935,859,923,621
8936,14,932,426
8937,744,423,167
8938,290,647,587
8939,265,885,429
8940,156,554,807
8941,919,577,421
8942,265,937,527
8943,456,583,985
8944,448,933,426
8945,141,559,459
8946,70,927,150
8947,706,344,241
8948,269,811,209
8949,367,668,652
8950,545,979,424
8951,14,484,937
8952,922,928,639
8953,560,654,808
8954,213,213,957
8955,777,303,585
8956,648,836,67
8957,864,704,900
8958,647,825,567
8959,264,710,21
8960,744,323,801
8961,950,647,748
8962,321,818,781
8963,791,209,974
8964,921,717,861
8965,977,800,414
8966,127,906,366
8967,563,658,550
8968,415,911,348
8969,802,969,99
8970,294,490,402
8971,576,354,471
8972,534,343,828
8973,319,952,378
8974,558,600,714
8975,784,807,438
8976,190,336,412
8977,917,549,295
8978,914,483,802
8979,126,304,291
8980,298,990,83
8981,50,406,572
8982,181,625,458
8983,123,670,9
8984,682,919,963
8985,661,532,926
8986,87,909,716
8987,495,938,380
8988,749,915,77
8989,629,572,504
8990,917,666,999
8991,187,371,518
8992,943,782,250
8993,45,584,590
8994,175,463,601
8995,750,288,281
8996,212,239,930
8997,457,550,14
8998,878,741,228
8999,814,672,523
9000,237,737,225
9001,753,461,528
9002,703,223,19
9003,189,777,339
9004,236,366,849
9005,246,648,830
9006,14,455,851
9007,86,687,177
9008,959,731,559
9009,545,442,589
9010,61,673,873
9011,920,652,256
9012,911,545,690
9013,31,276,984
9014,894,632,170
9015,397,472,705
9016,622,427,985
9017,273,681,858
9018,50,810,353
9019,660,584,750
9020,862,212,852
9021,653,1000,567
9022,622,686,35
9023,965,823,55
9024,379,708,83
9025,758,751,822
9026,804,674,782
9027,439,767,368
9028,305,616,35
9029,645,545,846
9030,532,845,648
9031,757,304,34
9032,476,955,355
9033,494,539,660
9034,260,554,928
9035,627,220,200
9036,774,606,587
9037,745,946,913
9038,616,597,366
9039,582,453,718
9040,196,913,453
9041,649,795,128
9042,609,865,391
9043,919,205,177
9044,365,968,453
9045,416,876,876
9046,221,589,326
9047,879,882,845
9048,682,727,350
9049,206,814,789
9050,542,938,638
9051,212,808,782
9052,534,265,782
9053,268,744,819
9054,187,321,848
9055,329,949,244
9056,876,964,132
9057,94,924,48
9058,279,773,6
9059,925,836,980
9060,963,481,94
9061,672,971,181
9062,333,698,995
9063,830,393,964
9064,260,522,123
9065,824,546,441
9066,379,257,251
9067,980,998,61
9068,103,528,31
9069,782,755,711
9070,287,341,604
9071,364,832,216
9072,881,868,139
9073,381,254,552
9074,285,786,811
9075,340,640,9
9076,869,623,296
9077,804,250,618
9078,785,766,409
9079,275,702,131
9080,695,735,550
9081,283,703,169
9082,568,431,937
9083,882,231,279
9084,504,947,486
9085,705,871,72
9086,15,859,389
9087,936,938,199
9088,870,401,975
9089,8,941,650
9090,302,609,274
9091,485,868,468
9092,279,935,263
9093,62,227,967
9094,288,566,76
9095,983,236,753
9096,866,667,651
9097,865,907,741
9098,776,999,818
9099,57,758,648
9100,203,596,30
9101,977,961,437
9102,603,346,408
9103,419,900,864
9104,579,333,515
9105,865,848,233
9106,682,606,218
9107,310,665,572
9108,873,259,268
9109,385,996,359
9110,357,864,78
9111,794,739,384
9112,399,849,433
9113,877,998,224
9114,620,279,720
9115,107,999,666
9116,202,596,74
9117,646,486,399
9118,301,986,448
9119,682,231,468
9120,146,974,714
9121,659,414,337
9122,779,502,421
9123,262,743,320
9124,230,696,179
9125,186,709,736
9126,73,417,243
9127,896,469,496
9128,997,284,723
9129,496,504,475
9130,494,990,480
9131,7,739,958
9132,740,980,361
9133,168,738,79
9134,288,806,515
9135,937,789,296
9136,735,755,335
9137,893,840,946
9138,744,436,519
9139,654,403,247
9140,506,940,949
9141,878,643,204
9142,29,700,963
9143,569,959,697
9144,268,475,155
9145,548,360,993
9146,99,299,596
9147,696,987,737
9148,882,655,520
9149,798,625,249
9150,329,211,878
9151,220,417,944
9152,783,281,40
9153,662,994,378
9154,67,823,164
9155,766,708,292
9156,730,455,750
9157,468,301,465
9158,582,867,341
9159,797,943,54
9160,418,957,551
9161,655,318,204
9162,607,411,194
9163,731,624,227
9164,13,990,62
9165,867,731,8
9166,432,308,410
9167,969,659,628
9168,339,566,641
9169,242,955,101
9170,466,275,795
9171,873,730,29
9172,296,470,910
9173,121,680,665
9174,503,955,318
9175,241,457,212
9176,913,967,324
9177,697,224,720
9178,41,756,50
9179,740,410,745
9180,510,456,410
9181,398,364,383
9182,930,859,394
9183,255,493,553
9184,215,732,512
9185,8,369,545
9186,587,204,438
9187,541,277,440
9188,351,547,217
9189,259,336,180
9190,342,469,38
9191,465,576,372
9192,682,647,978
9193,206,716,550
9194,608,631,199
9195,146,551,504
9196,504,963,561
9197,601,363,880
9198,908,954,48
9199,196,677,721
9200,700,327,220
9201,978,808,216
9202,324,265,273
9203,828,989,844
9204,489,310,9
9205,7,890,502
9206,147,858,409
9207,409,510,961
9208,277,806,707
9209,162,957,839
9210,444,777,762
9211,610,816,432
9212,573,277,637
9213,88,899,118
9214,284,722,87
9215,42,756,693
9216,667,213,591
9217,429,213,564
9218,16,689,906
9219,823,854,744
9220,693,872,311
9221,507,797,736
9222,517,727,656
9223,328,393,365
9224,62,654,161
9225,24,458,372
9226,186,953,594
9227,484,312,531
9228,309,539,937
9229,913,770,179
9230,895,602,703
9231,817,899,654
9232,303,356,192
9233,892,376,975
9234,929,976,396
9235,670,300,299
9236,864,730,947
9237,737,977,98
9238,15,477,325
9239,51,660,250
9240,268,773,695
9241,661,987,797
9242,625,596,664
9243,923,458,880
9244,421,517,885
9245,845,526,845
9246,120,990,870
9247,541,242,55
9248,140,706,656
9249,488,203,652
9250,841,361,39
9251,994,784,236
9252,293,278,414
9253,428,672,320
9254,256,793,838
9255,185,759,174
9256,784,710,871
9257,595,779,356
9258,78,408,280
9259,707,528,38
9260,281,658,132
9261,221,537,930
9262,248,244,910
9263,506,325,80
9264,850,276,139
9265,63,348,832
9266,466,391,401
9267,141,779,759
9268,720,350,747
9269,795,560,371
9270,183,526,336
9271,367,800,887
9272,734,663,905
9273,588,392,741
9274,202,837,611
9275,540,830,638
9276,479,478,104
9277,755,358,648
9278,629,444,663
9279,935,244,747
9280,49,669,560
9281,959,444,906
9282,953,594,553
9283,923,711,975
9284,510,231,763
9285,582,784,844
9286,664,221,942
9287,961,929,636
9288,641,825,52
9289,765,693,942
9290,671,634,76
9291,747,691,981
9292,134,949,88
9293,11,682,220
9294,875,668,36
9295,682,803,998
9296,67,533,272
9297,488,911,252
9298,677,471,182
9299,272,975,240
9300,439,889,618
9301,719,794,199
9302,964,776,7
9303,698,355,56
9304,966,335,963
9305,762,856,700
9306,13,514,44
9307,509,562,775
9308,279,801,815
9309,805,989,902
9310,34,376,953
9311,55,612,459
9312,437,821,729
9313,461,744,744
9314,349,718,830
9315,625,680,980
9316,318,245,583
9317,175,223,436
9318,835,725,19
9319,965,332,133
9320,148,774,325
9321,173,306,61
9322,227,398,899
9323,817,294,862
9324,333,678,737
9325,721,433,982
9326,932,471,157
9327,802,832,903
9328,573,326,958
9329,529,326,241
9330,34,280,300
9331,179,635,646
9332,460,466,179
9333,725,465,816
9334,782,508,930
9335,35,363,937
9336,291,894,239
9337,54,658,40
9338,83,496,207
9339,587,713,441
9340,433,565,758
9341,103,956,784
9342,482,569,888
9343,338,771,229
9344,250,783,414
9345,457,824,574
9346,966,417,445
9347,567,478,452
9348,923,335,492
9349,78,804,791
9350,300,225,472
9351,667,347,96
9352,689,623,429
9353,976,257,996
9354,842,879,873
9355,319,650,667
9356,568,239,481
9357,262,236,89
9358,136,235,598
9359,315,910,581
9360,26,857,186
9361,424,782,133
9362,586,669,179
9363,213,929,878
9364,774,930,841
9365,832,631,489
9366,482,701,370
9367,784,979,756
9368,994,569,1000
9369,555,714,356
9370,254,468,395
9371,599,285,579
9372,108,769,24
9373,701,940,10
9374,552,238,680
9375,730,711,272
9376,226,240,260
9377,742,688,150
9378,447,506,191
9379,711,677,683
9380,606,805,187
9381,2,356,221
9382,881,667,781
9383,16,772,990
9384,141,999,115
9385,747,492,130
9386,723,562,907
9387,655,459,400
9388,101,387,585
9389,458,820,381
9390,491,800,135
9391,0,894,871
9392,434,914,239
9393,442,745,507
9394,791,792,663
9395,86,857,772
9396,243,762,248
9397,754,282,96
9398,886,712,887
9399,830,511,771
9400,504,860,513
9401,70,829,117
9402,507,468,483
9403,432,542,690
9404,156,777,589
9405,540,814,233
9406,420,830,394
9407,848,543,678
9408,708,504,587
9409,839,648,958
9410,397,234,362
9411,327,747,159
9412,530,332,884
9413,534,687,922
9414,379,366,392
9415,210,677,779
9416,404,389,199
9417,479,855,939
9418,79,458,673
9419,510,300,768
9420,780,208,980
9421,977,959,26
9422,1000,451,869
9423,6,641,955
9424,12,597,53
9425,602,817,253
9426,970,910,889
9427,531,837,76
9428,56,497,2
9429,71,611,439
9430,957,381,740
9431,404,551,540
